iso1	iso2	iso1.mean.ratio	iso2.mean.ratio	before.interval	after.interval	x.value	y.value	before.prob	after.prob	before.diff	after.diff	before.pval	after.pval	before.t.points	after.t.points	prob	diff	cor	gene
ENST00000448116.7	ENST00000368453.8	0.212244387251141	0.0704463759720113	[1,3.7571]	(3.7571,4]	3.75705981150405	15.9268161987573	1.0	1.0	24.6815120594019	-6.46598881319967	7.41318100809729e-05	0.0201418377401853	3	1	1.0	31.1475008726016	-0.850078131454838	6464
ENST00000368521.10	ENST00000362076.8	0.0694336693882459	0.177146498058997	[1,3.6843]	(3.6843,4]	3.68427658042736	38.0620477394396	1.0	1.0	-46.2176455809406	26.636198655428	6.82664762481462e-05	0.0360888092645583	3	1	1.0	72.8538442363686	-0.75570741335735	25912
ENST00000368870.6	ENST00000450506.5	0.156814717091315	0.190361300107541	[1,1.7851]	(1.7851,4]	1.78514141937096	5.27208213264933	1.0	1.0	1.28443582049432	-1.76541684318578	0.0415846334929549	0.0027081379733594	1	3	1.0	3.0498526636801	-0.216532464706677	5993
ENST00000534717.5	ENST00000436685.6	0.0789073011500271	0.150134032877019	[1,1.6121]	(1.6121,2.4086]	1.61211150845425	14.7817096512304	1.0	1.0	-21.2064104646955	13.4382746487206	0.0218905946638916	0.0091458924517673	1	1	1.0	34.6446851134161	-0.555107871539631	389
ENST00000531769.6	ENST00000474868.2	0.0830663895327858	0.0452594433591099	[1,1.7627]	(1.7627,3.3649]	1.76266763766968	1.19873661347773	1.0	1.0	3.6201072266692	-1.0961907144529	0.0088156495779647	0.0058049013123675	1	2	1.0	4.7162979411221	-0.257125761928635	8569
ENST00000453748.5	ENST00000534450.1	0.0086681619424813	0.0097406821887719	[1,1.3672]	(1.3672,3.4687]	1.36723988698195	2.66667355697247	1.0	1.0	1.72960378165105	-2.29054996198175	0.0292822624182287	0.0032043780417365	1	2	1.0	4.0201537436328	-0.266604094667821	4678
ENST00000672593.1	ENST00000674679.1	0.0521967313686737	0.102219285474327	(2.4702,3.2017]	(3.2017,4]	3.20166089865325	0.605850786117868	1.0	1.0	0.505862914240612	-2.00261997767805	0.0183977387929602	0.0222268035186086	1	1	1.0	2.50848289191866	-0.418060157191613	n
ENST00000343067.9	ENST00000646871.1	0.0984467271743722	0.0862607241785146	[1,3.4062]	(3.4062,4]	3.40617365734711	1.68900254126106	1.0	1.0	0.991664989545007	-1.97393526198136	0.0006838435127476	0.0026042266281511	3	1	1.0	2.96560025152636	-0.707797604598964	2035
ENST00000343067.9	ENST00000349460.9	0.0984467271743722	0.0429416704488755	[1,3.6246]	(3.6246,4]	3.62462435320747	1.14376974508991	1.0	1.0	1.90272308869167	-1.14852195412961	1.88747206631506e-05	0.0047848174088955	3	1	1.0	3.05124504282128	-0.731207441365547	2035
ENST00000373798.5	ENST00000343067.9	0.0299083971437516	0.0984467271743722	[1,3.5626]	(3.5626,4]	3.56258919827055	1.2986037723012	1.0	1.0	-2.55989961518863	2.04938999217827	2.20578544796804e-07	0.0416794686100109	3	1	1.0	4.6092896073669	-0.880624580574302	n
ENST00000251546.8	ENST00000376770.5	0.282940292929428	0.106801134947811	[1,3.7064]	(3.7064,4]	3.70640995588997	1.80089691203915	1.0	1.0	3.0470323257296	-1.29888076492507	0.0005420289191169	0.0261140614404832	3	1	1.0	4.34591309065467	-0.459127796085799	93611
ENST00000448128.5	ENST00000491737.5	0.193952199319342	0.162757399503231	[1,3.7064]	(3.7064,4]	3.70637962551832	6.91274118867788	0.888888888888889	1.0	1.95447481672932	-1.246361930955	0.0258276106997623	0.0333657948840815	3	1	0.888888888888889	3.20083674768432	-0.409490591324765	57187
ENST00000407332.5	ENST00000402438.5	0.381780069168308	0.284824569895546	[1,3.5766]	(3.5766,4]	3.5765698873095	55.6650638710059	0.888888888888889	1.0	26.9104560750138	-18.2960838908814	0.0011485864660499	0.016811869211381	3	1	0.888888888888889	45.2065399658952	-0.704968598259221	1727
ENST00000445980.5	ENST00000675570.1	0.106525619563248	0.189225252647594	[1,3.656]	(3.656,4]	3.65599863477861	2.33231236559198	0.888888888888889	1.0	-3.04056171606908	1.72097318105318	0.0182965481594018	0.0241715256809188	3	1	0.888888888888889	4.76153489712226	-0.477996238869017	22880
